Id,SalePrice
1625,116982.25272116349
1626,171614.15615341425
1627,186740.49364743795
1628,265576.3241409986
1629,171807.13086748318
1630,402185.83112901694
1631,209782.6872839227
1632,238853.23746335713
1633,169839.82404542132
1634,183851.95319071307
1635,175633.108693327
1636,168894.2916230565
1637,188657.0645499655
1638,201081.05647045682
1639,181315.30874786046
1640,240126.5856549607
1641,172007.4927628145
1642,232164.4870995769
1643,224611.98461522718
1644,229666.86714436987
1645,190361.8150211242
1646,153664.04000693333
1647,152306.42201880203
1648,135964.35132964037
1649,137035.5754408475
1650,119473.53764164283
1651,116622.8853803253
1652,94900.58156725152
1653,93235.73205480736
1654,153809.8647371163
1655,139290.20370704678
1656,148211.22503601748
1657,153945.42356373937
1658,153262.13254854406
1659,119399.37919726846
1660,152314.40154210833
1661,514030.2253370861
1662,378106.30503402493
1663,406816.25707437046
1664,604166.2422524304
1665,316704.04157893814
1666,343458.7158064863
1667,397788.65317079873
1668,348207.62527526886
1669,289909.497644475
1670,346882.0494504624
1671,278009.47450405435
1672,452858.4800768133
1673,289267.2321933
1674,254718.20980268912
1675,201463.3169039787
1676,195809.50789114414
1677,211476.67978796392
1678,502190.1504858237
1679,411155.2092448753
1680,335658.85259044106
1681,249612.50811599454
1682,311977.6769940001
1683,191102.61733717693
1684,172962.26663014424
1685,177581.01679600164
1686,170782.5657542736
1687,166622.52444074248
1688,190317.2534895645
1689,187427.36700239923
1690,187250.64343482876
1691,180738.0157072023
1692,251898.98783591765
1693,169898.51714191976
1694,179293.10874238343
1695,163377.6819369801
1696,282855.3041054178
1697,170500.69363795497
1698,355903.5550725442
1699,343716.1065011218
1700,252818.66408679797
1701,263545.32958571514
1702,249529.9381617843
1703,249104.24978930101
1704,283554.0745897706
1705,233519.54190926856
1706,341515.8000808871
1707,216817.8028913425
1708,219546.55746653245
1709,263840.634550576
1710,224056.5713046148
1711,264563.5645831488
1712,259911.531499973
1713,263046.0714708331
1714,218337.99975342717
1715,201458.39099300888
1716,180979.03443067375
1717,178532.94345526543
1718,133056.20130790037
1719,211503.26181679417
1720,236881.16098199476
1721,166695.50701111878
1722,119869.9352094288
1723,153036.0610497953
1724,211810.71525826925
1725,234093.88922500875
1726,189501.08833981075
1727,169435.5274169457
1728,173401.03836765807
1729,167526.0950607022
1730,157481.4376900847
1731,117533.75710632872
1732,132534.9220385882
1733,121971.71826957466
1734,117805.2988871077
1735,130283.75045109855
1736,118181.36649605978
1737,299348.8301949473
1738,215952.39169139272
1739,262525.7138618458
1740,225065.93470334762
1741,188964.7431829214
1742,172500.95114603106
1743,172901.96418113032
1744,282382.55172096693
1745,221008.75081757273
1746,191952.465834178
1747,217050.61707738612
1748,230965.6316575792
1749,152214.92155442774
1750,135035.6619063266
1751,235062.22530851304
1752,115314.95428606922
1753,152848.65438339973
1754,191319.31283466454
1755,168334.07555596004
1756,128031.87872683485
1757,116718.91016206464
1758,141539.0818249029
1759,157768.7697496379
1760,167436.2808378776
1761,146941.08400347887
1762,178036.34388826767
1763,173998.9513180571
1764,119870.23216907645
1765,157980.05681348502
1766,177389.0119184477
1767,207129.35549345403
1768,139862.63132486088
1769,165162.44457746556
1770,151157.31886392043
1771,134439.20859305025
1772,140653.50524716376
1773,142065.44705279282
1774,147583.35980579624
1775,140194.37633429535
1776,123402.30181443351
1777,116716.70773599813
1778,140475.80665770965
1779,127655.02720049581
1780,167469.69541597253
1781,134020.67732259832
1782,86892.16289344915
1783,138452.25510994755
1784,107670.26807858329
1785,117315.4399846825
1786,150441.63114811052
1787,155246.54912249715
1788,61951.44910882843
1789,101935.6341426096
1790,72775.62154031418
1791,189311.0295478489
1792,153232.47771116748
1793,129858.00478238479
1794,143889.4334368447
1795,134698.32621516206
1796,132509.21109884913
1797,111688.14896575337
1798,123089.27493013367
1799,111155.90262003869
1800,131696.87001110177
1801,130341.74091347869
1802,130710.22250439876
1803,151958.56666108425
1804,142854.99479592967
1805,138301.92332947385
1806,120775.18147599793
1807,121987.63166238152
1808,116698.36757965396
1809,120444.25610476974
1810,141876.68563315365
1811,112362.71584310084
1812,103622.29211608876
1813,118558.33697688345
1814,91573.47563123424
1815,52872.0417447546
1816,93255.94144358247
1817,107052.50680969421
1818,144390.8451401173
1819,128845.62833401705
1820,52286.28103887719
1821,112452.41329214252
1822,150518.4002173342
1823,43938.72438073117
1824,131117.4374828271
1825,136757.9305113593
1826,108443.56596117807
1827,105503.07106756615
1828,135236.72069150629
1829,113112.19578795537
1830,142612.38861534712
1831,139607.5660293597
1832,97098.50988931142
1833,137312.2744141905
1834,121893.19987590799
1835,132297.79847608058
1836,131861.2933722966
1837,84221.16434785858
1838,120285.38836022143
1839,76099.45047964968
1840,151927.2877983012
1841,137695.45018565273
1842,87431.19729464444
1843,139260.40089304943
1844,135678.6210151826
1845,142070.17217918887
1846,157211.5271514213
1847,166421.54744385433
1848,51205.93233222107
1849,107477.39453142112
1850,119105.30817456797
1851,150541.26669031018
1852,128642.86666429658
1853,139021.0970895078
1854,168334.07555596004
1855,155755.32183628646
1856,219696.4543299805
1857,155477.23510325715
1858,141816.6257733471
1859,116773.01338843358
1860,152129.25887105102
1861,120869.55021793577
1862,291011.6628224078
1863,280660.56700526807
1864,280660.56700526807
1865,337517.7193560474
1866,336813.891327519
1867,239385.58876571027
1868,308675.68315476377
1869,206549.65099150475
1870,229521.6651678604
1871,253686.9480200796
1872,178883.10928765632
1873,242690.17936849542
1874,147267.23641080727
1875,195636.8938920495
1876,192959.4229048592
1877,213111.36068760708
1878,203111.5283694675
1879,130493.4552199116
1880,136964.75013724566
1881,258656.9908008277
1882,242823.40105648906
1883,197384.6902572776
1884,211470.46161288992
1885,248405.1579391564
1886,301725.70324205415
1887,206271.99793997456
1888,287762.3891260474
1889,169035.31748472826
1890,131307.5353103678
1891,133254.09489108747
1892,105145.7906836564
1893,135568.0718422664
1894,123728.5787001123
1895,136743.73873906882
1896,117540.63581833211
1897,114348.75129469697
1898,110192.14087902839
1899,155315.24929945893
1900,132647.64468643846
1901,169209.23129837867
1902,145632.9487526705
1903,209574.3571425873
1904,138945.80705946925
1905,191728.26927297364
1906,154077.81718595425
1907,194708.2183534287
1908,109723.15132868968
1909,138432.38158992655
1910,118146.48534694598
1911,203867.99235315112
1912,292987.3132999718
1913,144766.191946719
1914,53715.508892786194
1915,335673.00584047346
1916,61694.79496398287
1917,250811.96319269505
1918,139740.23726614652
1919,169834.22717396278
1920,167125.9566390121
1921,416644.3817816601
1922,317953.95500762697
1923,224684.89277088584
1924,225189.50754030093
1925,210937.08259837728
1926,393988.889341615
1927,137492.2934958964
1928,159301.3164536823
1929,121798.06187376738
1930,129811.06061993474
1931,140950.4527383027
1932,138778.0827864222
1933,173998.9513180571
1934,178154.00848844563
1935,172646.07689231946
1936,179251.60514955406
1937,178228.0113257123
1938,172809.71741627043
1939,241207.44771723537
1940,186972.83520294464
1941,171599.8795353309
1942,182954.8816069644
1943,198204.63403845468
1944,335016.2547596256
1945,395692.79048834025
1946,149687.4809163558
1947,247752.75262658286
1948,169731.4429544614
1949,241781.3284642845
1950,177143.74660352492
1951,243549.2969083513
1952,208928.10347232912
1953,170335.10098819502
1954,182357.97674224444
1955,136103.50738565339
1956,283989.054336124
1957,152996.95776317376
1958,307472.9265337607
1959,143672.62323263934
1960,114427.0491145066
1961,117008.90830679548
1962,91545.76479308051
1963,98903.82709626318
1964,105503.07106756615
1965,151697.33906176483
1966,137603.48281082988
1967,286293.4489475569
1968,429253.1177584388
1969,395318.16445310635
1970,455417.8092280619
1971,471985.63425122376
1972,384142.11691268615
1973,277091.27173161844
1974,319226.3881617881
1975,424436.5825141925
1976,278009.47450405435
1977,403067.58379612304
1978,353289.32020783616
1979,319322.37575126375
1980,202132.57113565205
1981,334398.4700689159
1982,220127.47696804878
1983,206079.31518619962
1984,171313.75604490977
1985,220921.09751407497
1986,224423.8567882715
1987,176513.96786477682
1988,180023.61802307487
1989,185178.88058705992
1990,219712.35057077277
1991,224283.4043343046
1992,211342.30587013438
1993,172648.88502053553
1994,227553.75377439687
1995,181659.85786994713
1996,260629.04377329806
1997,296625.78108477115
1998,350785.13364310964
1999,246316.28187429107
2000,323839.58109709463
2001,273434.3775950174
2002,235864.58930934765
2003,262397.0994929951
2004,286069.95835130155
2005,219471.6550160602
2006,226488.21294772782
2007,252711.44945829205
2008,206987.6719962264
2009,190790.62098097484
2010,191268.40301425746
2011,129337.79249357221
2012,176017.28106328205
2013,183037.52419342712
2014,189179.86279524225
2015,197347.9478069037
2016,193569.8609552132
2017,195643.6188634835
2018,121031.24361490329
2019,131738.76402008164
2020,107462.13627901311
2021,105780.21841325704
2022,171983.6794248957
2023,140338.53189819088
2024,262872.3312255138
2025,341742.4009247999
2026,176664.25327241764
2027,157617.25518181207
2028,153594.20982482604
2029,167114.65799236752
2030,261328.0582953121
2031,219363.5491417445
2032,233044.03792932385
2033,243565.13040000465
2034,168141.43104405302
2035,216804.77748280152
2036,170922.08912007138
2037,182872.16939547835
2038,265278.1872222544
2039,223230.85223279198
2040,286862.81385385594
2041,268718.2458670715
2042,208278.94806196215
2043,174067.85002931068
2044,169352.09866242556
2045,214968.78457310374
2046,136916.0222344089
2047,149557.5688844495
2048,139424.82068437364
2049,138718.88708936304
2050,175524.1549830584
2051,106733.64830447489
2052,132997.69181306308
2053,150570.31916473975
2054,74013.35837597876
2055,159303.0283548051
2056,145705.39658796915
2057,125134.36724159043
2058,224099.9719205268
2059,136552.1612248093
2060,170113.074410149
2061,180776.86731924766
2062,135306.55847474613
2063,113037.3259330032
2064,139652.30200862396
2065,115887.93709774611
2066,172534.1609169342
2067,126683.03543537077
2068,146911.70342832437
2069,76469.33576743971
2070,111155.90262003869
2071,103181.31555321245
2072,127912.1039798769
2073,137201.98022803964
2074,171248.24891650773
2075,145362.85726550937
2076,114467.72653876846
2077,147801.78361319605
2078,130866.31343350462
2079,126335.60005013608
2080,117158.10999925894
2081,128435.15786406015
2082,129450.86051304673
2083,146820.1768590233
2084,112452.41329214252
2085,121134.94917551766
2086,105780.21841325704
2087,124806.069099214
2088,108007.5089622564
2089,86057.60708768056
2090,133355.66989852794
2091,117789.1830400817
2092,126278.35660907209
2093,125157.50854450562
2094,106909.90657032125
2095,135943.23500136653
2096,87376.20008249595
2097,93598.32099230328
2098,146474.45511403985
2099,53754.91089217523
2100,88622.98740429312
2101,114117.40736658192
2102,127076.71571712209
2103,106281.79579282546
2104,131114.33831347813
2105,126201.96479830799
2106,72768.385694773
2107,188283.32287692485
2108,117566.15401309468
2109,105156.90424103061
2110,129552.14777956156
2111,131451.58817836252
2112,133156.47438835996
2113,116546.85370507356
2114,124107.40420114934
2115,149324.7275099426
2116,113138.64252611819
2117,146365.2437905884
2118,122181.14809353928
2119,111342.96589386789
2120,119177.13115651153
2121,87750.27710175191
2122,113289.36907826098
2123,92571.97220126426
2124,157046.1831689704
2125,136348.18222346972
2126,159802.3444541395
2127,145405.0897889877
2128,133148.30999275373
2129,93410.07089778983
2130,137492.2934958964
2131,146533.46322497923
2132,108767.31401809701
2133,120966.305727823
2134,115968.80285455659
2135,93821.72734978773
2136,75757.21174756222
2137,113847.73236911609
2138,137413.04520547084
2139,156614.37990372058
2140,137229.39453629
2141,140983.14415159918
2142,132330.51166170224
2143,147862.20558520922
2144,130442.11642439145
2145,138277.8673981118
2146,155466.33871860363
2147,143164.8901683185
2148,136686.27514102333
2149,143987.05555642114
2150,216542.27842986194
2151,116370.79285733994
2152,167647.4663840053
2153,161057.76834937534
2154,101869.60343876884
2155,136972.38328438357
2156,246795.1972867322
2157,234093.88922500875
2158,234093.88922500875
2159,206271.99793997456
2160,174432.25316869986
2161,235428.40754079688
2162,387598.66600288457
2163,353082.4234188207
2164,242823.40105648906
2165,185760.01545458278
2166,149020.4278333525
2167,203445.80979127422
2168,203665.70694390047
2169,193651.01565572267
2170,217306.54287242529
2171,149986.88689900917
2172,129241.80315361681
2173,164107.14574261097
2174,227553.75377439687
2175,287514.8011524549
2176,332846.78759892576
2177,248724.43998945275
2178,212631.6507654809
2179,140504.8334943075
2180,224423.8567882715
2181,198167.56850243895
2182,225065.93470334762
2183,198388.27536027765
2184,132551.38172961236
2185,112958.05932448445
2186,147732.0033876794
2187,152668.42190376154
2188,155755.32183628646
2189,187237.79720575447
2190,85645.6373420124
2191,85009.39009237985
2192,86524.02349725063
2193,88736.86595319345
2194,93940.61183010726
2195,116972.27638375272
2196,102903.5232493614
2197,118150.28284189921
2198,153017.15941643398
2199,164095.29750557648
2200,139669.07248602228
2201,136760.63612936006
2202,188875.48266805484
2203,147010.88716297477
2204,177445.39623926298
2205,113559.96484319952
2206,138841.35809508973
2207,221442.67487616857
2208,238654.81659625916
2209,193972.6996515138
2210,109321.1952752503
2211,113021.85258380124
2212,118588.81334109737
2213,92364.15882481908
2214,130007.78512520771
2215,98710.31619204434
2216,151693.2643176996
2217,65145.23177972191
2218,76074.18226682155
2219,62488.78381002191
2220,73980.983941562
2221,336170.44567106495
2222,283145.7071712528
2223,311517.4608533747
2224,223298.48662440028
2225,128536.4635349393
2226,195335.73838441604
2227,203626.84123725625
2228,278874.1044869603
2229,244787.5350090099
2230,157046.1831689704
2231,222404.5520642466
2232,184691.24352288686
2233,178071.61841565467
2234,236253.97745205293
2235,225065.93470334762
2236,263459.5686786622
2237,344171.6496059661
2238,194730.59668523894
2239,106316.76568076867
2240,156345.5335092662
2241,161962.3329731177
2242,126330.8879825665
2243,123879.26272073506
2244,104471.14881025092
2245,102113.23670074095
2246,139828.88288991194
2247,99273.72781949934
2248,117407.75283763224
2249,122290.69570714823
2250,136887.5774154577
2251,117472.46567929455
2252,176449.88519626975
2253,156554.48633456999
2254,175913.2475302701
2255,185238.3138189653
2256,179223.03658507348
2257,205361.63792811564
2258,170259.9768532481
2259,176083.53650958164
2260,155845.81352304277
2261,165627.55813753407
2262,205106.36291326964
2263,383182.1024972646
2264,498362.09829106467
2265,164673.83126255064
2266,285852.3350726415
2267,398398.6105509173
2268,442987.7339097859
2269,148820.14509780784
2270,182168.9833142855
2271,209213.71895722358
2272,199791.00806670482
2273,168719.1359501869
2274,176604.47464082457
2275,164604.4937860589
2276,178556.916053085
2277,175045.40558553796
2278,147418.334753833
2279,120058.90996569519
2280,114331.00499813978
2281,173808.26426138973
2282,187961.2074077834
2283,98941.46276884354
2284,109158.32033246614
2285,129169.22271603967
2286,127128.6887010111
2287,344765.8708548325
2288,277016.5585317585
2289,401725.65899098857
2290,447454.1563353856
2291,329064.6620893627
2292,458338.9466356555
2293,512212.4227279654
2294,410294.0916688315
2295,492230.5074225108
2296,265776.8308788794
2297,319001.6021191114
2298,334237.17178654944
2299,384313.20742783014
2300,330715.541786141
2301,285362.22321225464
2302,256109.95404792382
2303,239184.0094253129
2304,247967.36694885115
2305,194512.75958325667
2306,192697.55450740072
2307,199622.3129099419
2308,223251.0365493955
2309,280627.72508533736
2310,216771.79749833798
2311,199997.152053262
2312,171984.72597510478
2313,177581.01679600164
2314,171192.71833092876
2315,179995.5123434997
2316,191181.33999447507
2317,183070.7378150379
2318,177358.71024476874
2319,169234.60318582095
2320,185797.00407678128
2321,244431.25875134676
2322,165975.02880534265
2323,179117.62195396324
2324,171693.7915848547
2325,206700.21545425698
2326,171513.5425686678
2327,217756.8996830353
2328,217677.20223938682
2329,178076.76992343253
2330,181498.47023093293
2331,361138.18824766384
2332,401189.31180328847
2333,320641.6239711626
2334,251545.32462565493
2335,264923.2363634073
2336,315434.0629441799
2337,190494.3392723647
2338,276757.77478144877
2339,220128.2428797238
2340,414627.0258577846
2341,210715.97143713565
2342,231093.28698247092
2343,229666.86714436987
2344,215923.75379835448
2345,236972.22867656883
2346,203914.610331163
2347,201291.28350361658
2348,235988.8883482229
2349,176935.30671651542
2350,291934.7131655665
2351,251898.98783591765
2352,249889.87898070103
2353,273064.1405652902
2354,131793.06383981745
2355,141455.03785039255
2356,150902.8977673002
2357,197596.02497534483
2358,195896.43848764536
2359,129810.58203056743
2360,118609.90105160764
2361,144574.02890067373
2362,271673.53167575866
2363,136715.21629874985
2364,152777.30544343145
2365,211342.30587013438
2366,178319.27475356637
2367,216087.0718732753
2368,201798.42388990984
2369,214732.5826502439
2370,171614.15615341425
2371,166847.12692102103
2372,186572.66873513366
2373,265290.9082655767
2374,312958.9742737558
2375,243690.3996672223
2376,277303.8943679948
2377,364841.39563509595
2378,139862.42106924433
2379,201119.1844536053
2380,148648.45008183195
2381,169189.89086212445
2382,196353.07225959445
2383,202308.0855902941
2384,245472.32768255184
2385,154441.01895408524
2386,138144.02467397202
2387,136983.48339000004
2388,101899.98504738555
2389,123058.61494433232
2390,144419.30718080443
2391,145020.57210576063
2392,118408.79188926218
2393,157161.50740782206
2394,141833.8980551009
2395,205183.28467872617
2396,144444.69238708384
2397,208105.25378602752
2398,136616.6622649702
2399,57778.180402604856
2400,60079.43502163779
2401,120336.03046578138
2402,136904.5283671952
2403,141902.0325787804
2404,151632.9054826727
2405,163633.2354936607
2406,140245.8064993061
2407,125833.92689796616
2408,137635.96649470786
2409,139834.63454893255
2410,170857.33300542962
2411,119213.56133510696
2412,160481.46839209113
2413,136234.5720454283
2414,141123.3840676009
2415,129161.34017896089
2416,122279.34936138427
2417,131353.65294282598
2418,125480.34778005845
2419,131133.89197496747
2420,126179.9399386083
2421,146660.00028649642
2422,110227.7692839646
2423,113908.60821156803
2424,152212.98866649476
2425,186442.99885194746
2426,130710.22250439876
2427,122087.06087950393
2428,170004.9790674048
2429,113775.38938175928
2430,130998.4737262359
2431,114126.66540660792
2432,141100.80162074792
2433,144881.23643660438
2434,138167.95068198087
2435,151847.79229996967
2436,116544.91144607011
2437,104565.61651908641
2438,126179.9399386083
2439,111096.7730290446
2440,119931.6104273733
2441,103362.65030803985
2442,104175.70896608752
2443,122172.00296128735
2444,131935.32496128586
2445,88558.2057695303
2446,139693.883038625
2447,173621.45511188122
2448,135035.6619063266
2449,111155.90262003869
2450,145358.53302436904
2451,128385.99377275135
2452,188063.27136890992
2453,91515.9158027358
2454,127638.9407771128
2455,116689.6616162192
2456,129632.28571611435
2457,111077.40152190992
2458,122408.24236989563
2459,109364.04640184427
2460,137478.16615162836
2461,123644.34634034791
2462,134485.05964518577
2463,124241.4968222849
2464,168433.853887202
2465,136312.7365594326
2466,115968.80285455659
2467,144374.08127034156
2468,86417.0381937881
2469,95124.40944430215
2470,175244.27647713665
2471,184269.4397869597
2472,166073.72078949018
2473,115856.8842884938
2474,90270.62617199542
2475,211453.37715480902
2476,115010.41045839962
2477,129904.44118396794
2478,155510.74501506303
2479,106796.06932583185
2480,147732.0033876794
2481,121811.01280525605
2482,129651.71823023296
2483,117859.44124825466
2484,123751.00086095529
2485,126504.77856416162
2486,152166.3444035953
2487,181364.95140545894
2488,146104.30067314013
2489,152334.83455657668
2490,153315.5237581984
2491,97616.02004297466
2492,190780.48023934482
2493,142394.37003096842
2494,147185.96433423855
2495,95917.49728632782
2496,233902.81523874917
2497,144877.9619192087
2498,117146.88588157977
2499,91312.86837205093
2500,124019.00360936878
2501,137312.5078673282
2502,145235.50162746213
2503,88913.02416741708
2504,187975.03538637483
2505,232443.78033702122
2506,259005.62297102972
2507,290130.27016971906
2508,259005.62297102972
2509,222831.1724244889
2510,222087.38332932082
2511,182357.97674224444
2512,212416.81675971067
2513,216795.19595780622
2514,235607.68415309774
2515,148152.6329808782
2516,173998.9513180571
2517,144657.40701432628
2518,153560.78806456813
2519,225892.91716616886
2520,211342.30587013438
2521,190994.8024808901
2522,228379.49125385602
2523,132014.76486018527
2524,137795.1171000226
2525,145756.24758696658
2526,143154.29853719435
2527,112881.00931390292
2528,132187.6373264966
2529,132378.12518393117
2530,113966.46773418352
2531,250817.96767419425
2532,226533.23319028586
2533,201016.245999358
2534,228998.08381941018
2535,303140.16040508123
2536,229666.86714436987
2537,229752.1523184942
2538,183092.98024693996
2539,183186.28399582073
2540,180069.09692519976
2541,180069.09692519976
2542,168638.68126680685
2543,132553.8393201437
2544,121240.2562836165
2545,134448.44022573676
2546,127901.12553756897
2547,138085.71473924583
2548,150370.005011881
2549,163506.65405640312
2550,277644.8899990467
2551,138048.6098717629
2552,127321.10203347076
2553,83479.43111470128
2554,106939.15833038361
2555,121703.17217762241
2556,105503.07106756615
2557,107534.36410929906
2558,146234.02888802398
2559,142439.3003567467
2560,148523.8305784499
2561,138895.64269620343
2562,135268.73411620918
2563,157637.14688513815
2564,197147.16174090022
2565,142856.3861470832
2566,169406.56353452613
2567,140455.91723600807
2568,191378.8232485404
2569,198595.07697219282
2570,108084.55832469332
2571,186753.86211574412
2572,136955.76616712613
2573,204939.8013925396
2574,252652.50752316622
2575,122692.06020975459
2576,125620.81169974583
2577,129211.97900309891
2578,90583.02071575228
2579,76796.54663115999
2580,95152.37120029474
2581,106166.98395965919
2582,108510.9699934706
2583,285397.7923169977
2584,169038.6999724898
2585,206178.05597477616
2586,213891.15037372246
2587,191653.39186855967
2588,138452.25510994755
2589,146981.24966598165
2590,221828.61404023523
2591,206059.58598132967
2592,218838.37474208433
2593,250673.2274328866
2594,177909.53075062562
2595,197198.2693026648
2596,337233.3635876955
2597,201166.5994268234
2598,282061.49352587014
2599,321820.31062165974
2600,143421.8001797208
2601,136743.73873906882
2602,84110.59612909895
2603,100176.84076144484
2604,87057.28196004187
2605,76203.01039413187
2606,149749.47001416428
2607,196162.5730104573
2608,193095.20757382584
2609,160949.6828233951
2610,102800.36130057918
2611,145014.2464054417
2612,152210.69966449565
2613,129960.92199885364
2614,123191.76416513714
2615,152129.25887105102
2616,146189.84466774203
2617,180213.77043990555
2618,190614.26081670282
2619,191492.2851908176
2620,177358.4710549491
2621,178277.57189468798
2622,182993.8775675062
2623,237284.81690287727
2624,291955.6678118112
2625,279299.3955466502
2626,172500.95114603106
2627,161356.29333082313
2628,446068.1352726495
2629,517464.91037901456
2630,348759.2329915374
2631,477830.9308063783
2632,433178.0739511237
2633,313530.5066088664
2634,425028.52404774993
2635,152178.86447439663
2636,176834.77824078928
2637,171614.15615341425
2638,261330.12090461532
2639,179119.71582907301
2640,150454.18599832803
2641,100513.34092683556
2642,192172.58251245206
2643,98081.52946683606
2644,129706.40655336312
2645,99969.58246937636
2646,89857.84281064941
2647,95809.33635132723
2648,146498.61859596195
2649,144419.30718080443
2650,129216.62772108866
2651,148626.40715746942
2652,414293.41220593423
2653,258191.56368414214
2654,264543.9444387863
2655,410294.0916688315
2656,312846.3488563021
2657,331554.0021689752
2658,281310.7979513582
2659,289242.4022179463
2660,354662.29593072704
2661,349738.5525011858
2662,368140.98734476836
2663,288469.6969573662
2664,263840.634550576
2665,310965.8528935029
2666,277144.5230395142
2667,172746.378078329
2668,182765.40376339844
2669,183851.95319071307
2670,283152.7235695772
2671,178135.6393788683
2672,191667.1961556505
2673,211103.7474635989
2674,204408.5186739908
2675,170818.46243133213
2676,185895.78342461353
2677,202472.08330069744
2678,256036.18713132924
2679,278531.7066791257
2680,289844.52534775244
2681,414242.2338210025
2682,326028.41189406207
2683,527748.3470784498
2684,314774.56261071295
2685,320478.52102381847
2686,259555.5637827617
2687,310493.99119055754
2688,216670.9316602192
2689,201310.88505941676
2690,440857.47866512067
2691,194841.5888927363
2692,134919.6614815492
2693,205563.06744125366
2694,129994.24911969027
2695,191151.2123952824
2696,184924.76267445693
2697,194342.84702574334
2698,187452.33020301745
2699,178616.3485103017
2700,170110.05210860237
2701,157108.44469443537
2702,107718.90235314933
2703,126027.66047624698
2704,137795.1171000226
2705,123264.2174331554
2706,111519.63101748416
2707,130987.79431722648
2708,134698.32621516206
2709,106144.3551595937
2710,130706.90970320375
2711,273762.2964434745
2712,390211.8443290567
2713,172308.14472135468
2714,152306.42201880203
2715,172002.225194427
2716,152546.18263412584
2717,178405.2082588367
2718,217215.44445028927
2719,155560.86375374172
2720,170889.2827741808
2721,138778.0827864222
2722,162855.2247677975
2723,142094.54941256484
2724,125719.110020037
2725,138303.7778373333
2726,148152.6329808782
2727,183583.171652879
2728,168720.8909893125
2729,151054.5195153785
2730,141620.40628186715
2731,127262.12110011469
2732,128870.34461201048
2733,159755.05962248694
2734,147754.04262439793
